Temperature,Species,Individuals,Sex,Date,Day,Stage,BL,BW,Mortality
28,Gryllodes sigillatus,70,M,29/11/23,21,L3,6.5,0.031,N
28,Gryllodes sigillatus,71,M,29/11/23,21,L3,6,0.017,N
28,Gryllodes sigillatus,72,M,29/11/23,21,L3,7.5,0.035,N
28,Gryllodes sigillatus,73,F,29/11/23,21,L3,6,0.009,N
28,Gryllodes sigillatus,74,M,29/11/23,21,L3,6,0.016,N
28,Gryllodes sigillatus,75,F,29/11/23,21,L3,8,0.043,N
28,Gryllodes sigillatus,76,F,29/11/23,21,L3,5.5,0.006,N
28,Gryllodes sigillatus,77,M,29/11/23,21,L3,6.5,0.021,N
28,Gryllodes sigillatus,78,M,29/11/23,21,L3,6,0.012,N
28,Gryllodes sigillatus,79,F,29/11/23,21,L3,7,0.037,N
28,Gryllodes sigillatus,80,F,29/11/23,21,L3,5.5,0.008,N
28,Gryllodes sigillatus,81,F,29/11/23,21,L3,8,0.039,N
28,Gryllodes sigillatus,82,F,29/11/23,21,L3,6,0.011,N
28,Gryllodes sigillatus,83,F,29/11/23,21,L3,6,0.01,N
28,Gryllodes sigillatus,84,F,29/11/23,21,L3,7,0.036,N
28,Gryllodes sigillatus,85,F,29/11/23,21,L3,8,0.043,N
28,Gryllodes sigillatus,86,F,29/11/23,21,L3,6.5,0.015,N
28,Gryllodes sigillatus,87,M,29/11/23,21,L3,6,0.017,N
28,Gryllodes sigillatus,88,F,29/11/23,21,L3,5.5,0.006,N
28,Gryllodes sigillatus,89,NA,29/11/23,21,NA,NA,NA,Y
28,Gryllodes sigillatus,90,M,29/11/23,21,L3,6.5,0.028,N
28,Gryllodes sigillatus,91,F,29/11/23,21,L3,5.5,0.005,N
28,Gryllodes sigillatus,92,F,29/11/23,21,L3,7,0.028,N
28,Gryllodes sigillatus,93,M,29/11/23,21,L3,7.5,0.041,N
28,Gryllodes sigillatus,94,M,29/11/23,21,L3,6.5,0.025,N
28,Gryllodes sigillatus,95,M,29/11/23,21,L3,6,0.016,N
28,Gryllodes sigillatus,96,F,29/11/23,21,L3,7,0.036,N
28,Gryllodes sigillatus,97,F,29/11/23,21,L3,5.5,0.005,N
28,Gryllodes sigillatus,98,M,29/11/23,21,L3,6.5,0.032,N
28,Gryllodes sigillatus,99,F,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,100,M,29/11/23,21,L3,6.5,0.022,N
28,Gryllodes sigillatus,101,F,29/11/23,21,L3,6,0.01,N
28,Gryllodes sigillatus,102,M,29/11/23,21,L3,7.5,0.045,N
28,Gryllodes sigillatus,103,F,29/11/23,21,L3,6,0.01,N
28,Gryllodes sigillatus,104,NA,29/11/23,21,NA,NA,NA,Y
28,Gryllodes sigillatus,105,F,29/11/23,21,L3,6,0.009,N
28,Gryllodes sigillatus,106,M,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,107,F,29/11/23,21,L3,6.5,0.014,N
28,Gryllodes sigillatus,108,F,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,109,M,29/11/23,21,L3,6.5,0.029,N
28,Gryllodes sigillatus,110,F,29/11/23,21,L3,8,0.039,N
28,Gryllodes sigillatus,111,F,29/11/23,21,L3,6,0.012,N
28,Gryllodes sigillatus,112,M,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,113,M,29/11/23,21,L3,6,0.016,N
28,Gryllodes sigillatus,114,NA,29/11/23,21,NA,NA,NA,Y
28,Gryllodes sigillatus,115,M,29/11/23,21,L3,6.5,0.022,N
28,Gryllodes sigillatus,116,F,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,117,M,29/11/23,21,L3,6.5,0.029,N
28,Gryllodes sigillatus,118,F,29/11/23,21,L3,8,0.042,N
28,Gryllodes sigillatus,119,F,29/11/23,21,L3,7,0.026,N
28,Gryllodes sigillatus,120,F,29/11/23,21,L3,7,0.036,N
28,Gryllodes sigillatus,121,F,29/11/23,21,L3,6,0.008,N
28,Gryllodes sigillatus,122,F,29/11/23,21,L3,5.5,0.005,N
28,Gryllodes sigillatus,123,M,29/11/23,21,L3,6,0.016,N
28,Gryllodes sigillatus,124,F,29/11/23,21,L3,5.5,0.006,N
28,Gryllodes sigillatus,125,F,29/11/23,21,L3,7,0.036,N
28,Gryllodes sigillatus,126,M,29/11/23,21,L3,6.5,0.022,N
28,Gryllodes sigillatus,127,M,29/11/23,21,L3,7.5,0.032,N
28,Gryllodes sigillatus,128,F,29/11/23,21,L3,7,0.039,N
28,Gryllodes sigillatus,129,F,29/11/23,21,L3,6,0.012,N
28,Gryllodes sigillatus,130,M,29/11/23,21,L3,6.5,0.021,N
28,Gryllodes sigillatus,131,F,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,132,M,29/11/23,21,L3,7.5,0.042,N
28,Gryllodes sigillatus,133,F,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,134,M,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,135,M,29/11/23,21,L3,6.5,0.031,N
28,Gryllodes sigillatus,136,F,29/11/23,21,L3,8,0.04,N
28,Gryllodes sigillatus,137,F,29/11/23,21,L3,7,0.031,N
28,Gryllodes sigillatus,138,F,29/11/23,21,L3,7,0.031,N
28,Gryllodes sigillatus,139,M,29/11/23,21,L3,6.5,0.021,N
28,Gryllodes sigillatus,140,F,29/11/23,21,L3,6,0.014,N
28,Gryllodes sigillatus,141,M,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,142,M,29/11/23,21,L3,6,0.013,N
28,Gryllodes sigillatus,143,F,29/11/23,21,L3,7,0.036,N
28,Gryllodes sigillatus,144,F,29/11/23,21,L3,6,0.01,N
28,Gryllodes sigillatus,145,F,29/11/23,21,L3,7,0.029,N
28,Gryllodes sigillatus,146,NA,29/11/23,21,NA,NA,NA,Y
28,Gryllodes sigillatus,147,M,29/11/23,21,L3,6,0.014,N
28,Gryllodes sigillatus,148,F,29/11/23,21,L3,6,0.011,N
28,Gryllodes sigillatus,149,F,29/11/23,21,L3,7,0.03,N
28,Gryllodes sigillatus,150,NA,29/11/23,21,NA,NA,NA,Y
28,Gryllodes sigillatus,1,F,6/12/23,28,L4,8.5,0.056,N
28,Gryllodes sigillatus,2,M,6/12/23,28,L4,10,0.089,N
28,Gryllodes sigillatus,3,M,6/12/23,28,L4,9.5,0.071,N
28,Gryllodes sigillatus,4,F,6/12/23,28,L4,8,0.042,N
28,Gryllodes sigillatus,5,F,6/12/23,28,L4,6,0.014,N
28,Gryllodes sigillatus,6,F,6/12/23,28,L4,6,0.014,N
28,Gryllodes sigillatus,7,F,6/12/23,28,L4,9.5,0.087,N
28,Gryllodes sigillatus,8,M,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,9,F,6/12/23,28,L4,6,0.014,N
28,Gryllodes sigillatus,10,F,6/12/23,28,L4,8.5,0.058,N
28,Gryllodes sigillatus,11,F,6/12/23,28,L4,10,0.095,N
28,Gryllodes sigillatus,12,M,6/12/23,28,L4,9,0.061,N
28,Gryllodes sigillatus,13,M,6/12/23,28,L4,8.5,0.061,N
28,Gryllodes sigillatus,14,F,6/12/23,28,L4,8,0.041,N
28,Gryllodes sigillatus,15,F,6/12/23,28,L4,8,0.043,N
28,Gryllodes sigillatus,16,F,6/12/23,28,L4,10,0.092,N
28,Gryllodes sigillatus,17,M,6/12/23,28,L4,9,0.062,N
28,Gryllodes sigillatus,18,M,6/12/23,28,L4,9.5,0.072,N
28,Gryllodes sigillatus,19,M,6/12/23,28,L4,9,0.064,N
28,Gryllodes sigillatus,20,NA,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,21,M,6/12/23,28,L4,6,0.01,N
28,Gryllodes sigillatus,22,M,6/12/23,28,L4,10,0.093,N
28,Gryllodes sigillatus,23,F,6/12/23,28,L4,8,0.039,N
28,Gryllodes sigillatus,24,F,6/12/23,28,L4,9.5,0.086,N
28,Gryllodes sigillatus,25,F,6/12/23,28,L4,8,0.045,N
28,Gryllodes sigillatus,26,F,6/12/23,28,L4,7.5,0.037,N
28,Gryllodes sigillatus,27,M,6/12/23,28,L4,6,0.01,N
28,Gryllodes sigillatus,28,F,6/12/23,28,L4,10,0.092,N
28,Gryllodes sigillatus,29,F,6/12/23,28,L4,8,0.041,N
28,Gryllodes sigillatus,30,F,6/12/23,28,L4,9.5,0.087,N
28,Gryllodes sigillatus,31,M,6/12/23,28,L4,8.5,0.064,N
28,Gryllodes sigillatus,32,M,6/12/23,28,L4,6,0.011,N
28,Gryllodes sigillatus,33,F,6/12/23,28,L4,8,0.041,N
28,Gryllodes sigillatus,34,NA,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,35,F,6/12/23,28,L4,9,0.052,N
28,Gryllodes sigillatus,36,F,6/12/23,28,L4,6,0.014,N
28,Gryllodes sigillatus,37,M,6/12/23,28,L4,9,0.065,N
28,Gryllodes sigillatus,38,F,6/12/23,28,L4,8,0.042,N
28,Gryllodes sigillatus,39,F,6/12/23,28,L4,7.5,0.034,N
28,Gryllodes sigillatus,40,M,6/12/23,28,L4,9.5,0.071,N
28,Gryllodes sigillatus,41,F,6/12/23,28,L4,6,0.014,N
28,Gryllodes sigillatus,42,M,6/12/23,28,L4,9,0.062,N
28,Gryllodes sigillatus,43,F,6/12/23,28,L4,8,0.04,N
28,Gryllodes sigillatus,44,M,6/12/23,28,L4,9,0.064,N
28,Gryllodes sigillatus,45,F,6/12/23,28,L4,10,0.092,N
28,Gryllodes sigillatus,46,M,6/12/23,28,L4,9.5,0.074,N
28,Gryllodes sigillatus,47,F,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,48,F,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,49,M,6/12/23,28,L4,9.5,0.075,N
28,Gryllodes sigillatus,50,F,6/12/23,28,L4,8,0.039,N
28,Gryllodes sigillatus,51,F,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,52,F,6/12/23,28,L4,9.5,0.086,N
28,Gryllodes sigillatus,53,F,6/12/23,28,L4,8,0.043,N
28,Gryllodes sigillatus,54,F,6/12/23,28,L4,8,0.042,N
28,Gryllodes sigillatus,55,F,6/12/23,28,L4,9.5,0.086,N
28,Gryllodes sigillatus,56,M,6/12/23,28,L4,9,0.065,N
28,Gryllodes sigillatus,57,M,6/12/23,28,L4,9,0.061,N
28,Gryllodes sigillatus,58,M,6/12/23,28,L4,9.5,0.074,N
28,Gryllodes sigillatus,59,M,6/12/23,28,L4,6,0.013,N
28,Gryllodes sigillatus,60,F,6/12/23,28,L4,9,0.061,N
28,Gryllodes sigillatus,61,F,6/12/23,28,L4,8,0.042,N
28,Gryllodes sigillatus,62,M,6/12/23,28,L4,9,0.061,N
28,Gryllodes sigillatus,63,M,6/12/23,28,L4,6,0.01,N
28,Gryllodes sigillatus,64,M,6/12/23,28,L4,10,0.088,N
28,Gryllodes sigillatus,65,F,6/12/23,28,L4,8,0.042,N
28,Gryllodes sigillatus,66,M,6/12/23,28,L4,9,0.061,N
28,Gryllodes sigillatus,67,F,6/12/23,28,L4,8,0.04,N
28,Gryllodes sigillatus,68,F,6/12/23,28,L4,8,0.039,N
28,Gryllodes sigillatus,69,M,6/12/23,28,L4,8.5,0.064,N
28,Gryllodes sigillatus,70,M,6/12/23,28,L4,9.5,0.071,N
28,Gryllodes sigillatus,71,M,6/12/23,28,L4,9,0.064,N
28,Gryllodes sigillatus,72,M,6/12/23,28,L4,10,0.092,N
28,Gryllodes sigillatus,73,F,6/12/23,28,L4,7.5,0.035,N
28,Gryllodes sigillatus,74,M,6/12/23,28,L4,9,0.062,N
28,Gryllodes sigillatus,75,F,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,76,F,6/12/23,28,L4,6,0.017,N
28,Gryllodes sigillatus,77,M,6/12/23,28,L4,8.5,0.064,N
28,Gryllodes sigillatus,78,M,6/12/23,28,L4,6,0.01,N
28,Gryllodes sigillatus,79,F,6/12/23,28,L4,9.5,0.086,N
28,Gryllodes sigillatus,80,F,6/12/23,28,L4,6,0.015,N
28,Gryllodes sigillatus,81,F,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,82,F,6/12/23,28,L4,8,0.042,N
28,Gryllodes sigillatus,83,F,6/12/23,28,L4,7.5,0.035,N
28,Gryllodes sigillatus,84,F,6/12/23,28,L4,9.5,0.087,N
28,Gryllodes sigillatus,85,F,6/12/23,28,L4,10,0.092,N
28,Gryllodes sigillatus,86,F,6/12/23,28,L4,9,0.061,N
28,Gryllodes sigillatus,87,M,6/12/23,28,L4,9,0.065,N
28,Gryllodes sigillatus,88,F,6/12/23,28,L4,6,0.018,N
28,Gryllodes sigillatus,89,NA,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,90,M,6/12/23,28,L4,9.5,0.074,N
28,Gryllodes sigillatus,91,F,6/12/23,28,L4,6,0.018,N
28,Gryllodes sigillatus,92,F,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,93,M,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,94,M,6/12/23,28,L4,8.5,0.063,N
28,Gryllodes sigillatus,95,M,6/12/23,28,L4,9,0.061,N
28,Gryllodes sigillatus,96,F,6/12/23,28,L4,9.5,0.089,N
28,Gryllodes sigillatus,97,F,6/12/23,28,L4,6,0.017,N
28,Gryllodes sigillatus,98,M,6/12/23,28,L4,9.5,0.074,N
28,Gryllodes sigillatus,99,F,6/12/23,28,L4,7.5,0.038,N
28,Gryllodes sigillatus,100,M,6/12/23,28,L4,8.5,0.061,N
28,Gryllodes sigillatus,101,F,6/12/23,28,L4,8,0.044,N
28,Gryllodes sigillatus,102,M,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,103,F,6/12/23,28,L4,7.5,0.037,N
28,Gryllodes sigillatus,104,NA,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,105,F,6/12/23,28,L4,7.5,0.034,N
28,Gryllodes sigillatus,106,M,6/12/23,28,L4,9,0.064,N
28,Gryllodes sigillatus,107,F,6/12/23,28,L4,9,0.058,N
28,Gryllodes sigillatus,108,F,6/12/23,28,L4,8,0.044,N
28,Gryllodes sigillatus,109,M,6/12/23,28,L4,9.5,0.072,N
28,Gryllodes sigillatus,110,F,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,111,F,6/12/23,28,L4,7.5,0.043,N
28,Gryllodes sigillatus,112,M,6/12/23,28,L4,6,0.011,N
28,Gryllodes sigillatus,113,M,6/12/23,28,L4,6,0.011,N
28,Gryllodes sigillatus,114,NA,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,115,M,6/12/23,28,L4,8.5,0.064,N
28,Gryllodes sigillatus,116,F,6/12/23,28,L4,8,0.041,N
28,Gryllodes sigillatus,117,M,6/12/23,28,L4,9.5,0.075,N
28,Gryllodes sigillatus,118,F,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,119,F,6/12/23,28,L4,9,0.052,N
28,Gryllodes sigillatus,120,F,6/12/23,28,L4,9.5,0.089,N
28,Gryllodes sigillatus,121,F,6/12/23,28,L4,7.5,0.042,N
28,Gryllodes sigillatus,122,F,6/12/23,28,L4,6,0.014,N
28,Gryllodes sigillatus,123,M,6/12/23,28,L4,9,0.061,N
28,Gryllodes sigillatus,124,F,6/12/23,28,L4,6,0.017,N
28,Gryllodes sigillatus,125,F,6/12/23,28,L4,9.5,0.086,N
28,Gryllodes sigillatus,126,M,6/12/23,28,L4,8.5,0.063,N
28,Gryllodes sigillatus,127,M,6/12/23,28,L4,10,0.093,N
28,Gryllodes sigillatus,128,F,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,129,F,6/12/23,28,L4,7.5,0.034,N
28,Gryllodes sigillatus,130,M,6/12/23,28,L4,8.5,0.06,N
28,Gryllodes sigillatus,131,F,6/12/23,28,L4,7.5,0.037,N
28,Gryllodes sigillatus,132,M,6/12/23,28,L4,10,0.092,N
28,Gryllodes sigillatus,133,F,6/12/23,28,L4,8,0.042,N
28,Gryllodes sigillatus,134,M,6/12/23,28,L4,9,0.064,N
28,Gryllodes sigillatus,135,M,6/12/23,28,L4,9.5,0.072,N
28,Gryllodes sigillatus,136,F,6/12/23,28,L4,10,0.091,N
28,Gryllodes sigillatus,137,F,6/12/23,28,L4,8.5,0.056,N
28,Gryllodes sigillatus,138,F,6/12/23,28,L4,8.5,0.058,N
28,Gryllodes sigillatus,139,M,6/12/23,28,L4,8.5,0.061,N
28,Gryllodes sigillatus,140,F,6/12/23,28,L4,8,0.044,N
28,Gryllodes sigillatus,141,M,6/12/23,28,L4,9,0.064,N
28,Gryllodes sigillatus,142,M,6/12/23,28,L4,9,0.061,N
28,Gryllodes sigillatus,143,F,6/12/23,28,L4,9.5,0.087,N
28,Gryllodes sigillatus,144,F,6/12/23,28,L4,8,0.045,N
28,Gryllodes sigillatus,145,F,6/12/23,28,L4,9,0.052,N
28,Gryllodes sigillatus,146,NA,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,147,M,6/12/23,28,L4,9,0.062,N
28,Gryllodes sigillatus,148,F,6/12/23,28,L4,8,0.045,N
28,Gryllodes sigillatus,149,F,6/12/23,28,L4,8.5,0.056,N
28,Gryllodes sigillatus,150,NA,6/12/23,28,NA,NA,NA,Y
28,Gryllodes sigillatus,1,F,13/12/23,35,L5,10.4,0.121,N
28,Gryllodes sigillatus,2,M,13/12/23,35,L5,12.2,0.169,N
28,Gryllodes sigillatus,3,M,13/12/23,35,L5,12.2,0.153,N
28,Gryllodes sigillatus,4,F,13/12/23,35,L5,9.5,0.095,N
28,Gryllodes sigillatus,5,F,13/12/23,35,L5,8,0.058,N
28,Gryllodes sigillatus,6,F,13/12/23,35,L5,8,0.054,N
28,Gryllodes sigillatus,7,F,13/12/23,35,L5,12.7,0.193,N
28,Gryllodes sigillatus,8,M,13/12/23,35,L5,12.2,0.17,N
28,Gryllodes sigillatus,9,F,13/12/23,35,L5,8,0.054,N
28,Gryllodes sigillatus,10,F,13/12/23,35,L5,10.7,0.124,N
28,Gryllodes sigillatus,11,F,13/12/23,35,L5,12.7,0.185,N
28,Gryllodes sigillatus,12,M,13/12/23,35,L5,11.9,0.152,N
28,Gryllodes sigillatus,13,M,13/12/23,35,L5,10.7,0.117,N
28,Gryllodes sigillatus,14,F,13/12/23,35,L5,9.5,0.094,N
28,Gryllodes sigillatus,15,F,13/12/23,35,L5,8.5,0.098,N
28,Gryllodes sigillatus,16,F,13/12/23,35,L5,12.7,0.182,N
28,Gryllodes sigillatus,17,M,13/12/23,35,L5,12.2,0.153,N
28,Gryllodes sigillatus,18,M,13/12/23,35,L5,11.9,0.152,N
28,Gryllodes sigillatus,19,M,13/12/23,35,L5,11.9,0.15,N
28,Gryllodes sigillatus,20,NA,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,21,M,13/12/23,35,L5,7,0.034,N
28,Gryllodes sigillatus,22,M,13/12/23,35,L5,12.2,0.172,N
28,Gryllodes sigillatus,23,F,13/12/23,35,L5,8.5,0.099,N
28,Gryllodes sigillatus,24,F,13/12/23,35,L5,12.4,0.19,N
28,Gryllodes sigillatus,25,F,13/12/23,35,L5,9.5,0.097,N
28,Gryllodes sigillatus,26,F,13/12/23,35,L5,9.5,0.083,N
28,Gryllodes sigillatus,27,M,13/12/23,35,L5,7,0.031,N
28,Gryllodes sigillatus,28,F,13/12/23,35,L5,12.4,0.184,N
28,Gryllodes sigillatus,29,F,13/12/23,35,L5,9.5,0.095,N
28,Gryllodes sigillatus,30,F,13/12/23,35,L5,12.4,0.192,N
28,Gryllodes sigillatus,31,M,13/12/23,35,L5,10.7,0.117,N
28,Gryllodes sigillatus,32,M,13/12/23,35,L5,7,0.032,N
28,Gryllodes sigillatus,33,F,13/12/23,35,L5,9.5,0.095,N
28,Gryllodes sigillatus,34,NA,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,35,F,13/12/23,35,L5,10.7,0.133,N
28,Gryllodes sigillatus,36,F,13/12/23,35,L5,8,0.058,N
28,Gryllodes sigillatus,37,M,13/12/23,35,L5,11.9,0.15,N
28,Gryllodes sigillatus,38,F,13/12/23,35,L5,8.5,0.095,N
28,Gryllodes sigillatus,39,F,13/12/23,35,L5,9.5,0.087,N
28,Gryllodes sigillatus,40,M,13/12/23,35,L5,11.9,0.153,N
28,Gryllodes sigillatus,41,F,13/12/23,35,L5,8,0.054,N
28,Gryllodes sigillatus,42,M,13/12/23,35,L5,11.9,0.153,N
28,Gryllodes sigillatus,43,F,13/12/23,35,L5,8.5,0.095,N
28,Gryllodes sigillatus,44,M,13/12/23,35,L5,12.2,0.153,N
28,Gryllodes sigillatus,45,F,13/12/23,35,L5,12.4,0.182,N
28,Gryllodes sigillatus,46,M,13/12/23,35,L5,12.2,0.15,N
28,Gryllodes sigillatus,47,F,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,48,F,13/12/23,35,L5,12.7,0.184,N
28,Gryllodes sigillatus,49,M,13/12/23,35,L5,12.2,0.152,N
28,Gryllodes sigillatus,50,F,13/12/23,35,L5,8.5,0.095,N
28,Gryllodes sigillatus,51,F,13/12/23,35,L5,12.4,0.182,N
28,Gryllodes sigillatus,52,F,13/12/23,35,L5,12.4,0.193,N
28,Gryllodes sigillatus,53,F,13/12/23,35,L5,8.5,0.099,N
28,Gryllodes sigillatus,54,F,13/12/23,35,L5,8.5,0.096,N
28,Gryllodes sigillatus,55,F,13/12/23,35,L5,12.4,0.192,N
28,Gryllodes sigillatus,56,M,13/12/23,35,L5,11.9,0.152,N
28,Gryllodes sigillatus,57,M,13/12/23,35,L5,12.2,0.152,N
28,Gryllodes sigillatus,58,M,13/12/23,35,L5,12.2,0.152,N
28,Gryllodes sigillatus,59,M,13/12/23,35,L5,7,0.032,N
28,Gryllodes sigillatus,60,F,13/12/23,35,L5,10.7,0.113,N
28,Gryllodes sigillatus,61,F,13/12/23,35,L5,9.5,0.098,N
28,Gryllodes sigillatus,62,M,13/12/23,35,L5,11.9,0.149,N
28,Gryllodes sigillatus,63,M,13/12/23,35,L5,7,0.035,N
28,Gryllodes sigillatus,64,M,13/12/23,35,L5,12.2,0.172,N
28,Gryllodes sigillatus,65,F,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,66,M,13/12/23,35,L5,12.2,0.153,N
28,Gryllodes sigillatus,67,F,13/12/23,35,L5,8.5,0.099,N
28,Gryllodes sigillatus,68,F,13/12/23,35,L5,8.5,0.095,N
28,Gryllodes sigillatus,69,M,13/12/23,35,L5,10.7,0.117,N
28,Gryllodes sigillatus,70,M,13/12/23,35,L5,12.2,0.15,N
28,Gryllodes sigillatus,71,M,13/12/23,35,L5,12.2,0.153,N
28,Gryllodes sigillatus,72,M,13/12/23,35,L5,11.9,0.176,N
28,Gryllodes sigillatus,73,F,13/12/23,35,L5,9.5,0.086,N
28,Gryllodes sigillatus,74,M,13/12/23,35,L5,11.9,0.15,N
28,Gryllodes sigillatus,75,F,13/12/23,35,L5,12.7,0.181,N
28,Gryllodes sigillatus,76,F,13/12/23,35,L5,8,0.058,N
28,Gryllodes sigillatus,77,M,13/12/23,35,L5,10.7,0.119,N
28,Gryllodes sigillatus,78,M,13/12/23,35,L5,7,0.031,N
28,Gryllodes sigillatus,79,F,13/12/23,35,L5,12.7,0.189,N
28,Gryllodes sigillatus,80,F,13/12/23,35,L5,8,0.057,N
28,Gryllodes sigillatus,81,F,13/12/23,35,L5,12.7,0.185,N
28,Gryllodes sigillatus,82,F,13/12/23,35,L5,9.5,0.098,N
28,Gryllodes sigillatus,83,F,13/12/23,35,L5,9.5,0.084,N
28,Gryllodes sigillatus,84,F,13/12/23,35,L5,12.4,0.189,N
28,Gryllodes sigillatus,85,F,13/12/23,35,L5,12.4,0.181,N
28,Gryllodes sigillatus,86,F,13/12/23,35,L5,10.4,0.114,N
28,Gryllodes sigillatus,87,M,13/12/23,35,L5,11.9,0.15,N
28,Gryllodes sigillatus,88,F,13/12/23,35,L5,8,0.055,N
28,Gryllodes sigillatus,89,NA,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,90,M,13/12/23,35,L5,11.9,0.149,N
28,Gryllodes sigillatus,91,F,13/12/23,35,L5,8,0.057,N
28,Gryllodes sigillatus,92,F,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,93,M,13/12/23,35,L5,12.2,0.17,N
28,Gryllodes sigillatus,94,M,13/12/23,35,L5,10.4,0.12,N
28,Gryllodes sigillatus,95,M,13/12/23,35,L5,12.2,0.153,N
28,Gryllodes sigillatus,96,F,13/12/23,35,L5,12.7,0.192,N
28,Gryllodes sigillatus,97,F,13/12/23,35,L5,8,0.057,N
28,Gryllodes sigillatus,98,M,13/12/23,35,L5,11.9,0.153,N
28,Gryllodes sigillatus,99,F,13/12/23,35,L5,9.5,0.087,N
28,Gryllodes sigillatus,100,M,13/12/23,35,L5,10.7,0.119,N
28,Gryllodes sigillatus,101,F,13/12/23,35,L5,9.5,0.095,N
28,Gryllodes sigillatus,102,M,13/12/23,35,L5,12.2,0.172,N
28,Gryllodes sigillatus,103,F,13/12/23,35,L5,9.5,0.087,N
28,Gryllodes sigillatus,104,NA,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,105,F,13/12/23,35,L5,9.5,0.087,N
28,Gryllodes sigillatus,106,M,13/12/23,35,L5,11.9,0.152,N
28,Gryllodes sigillatus,107,F,13/12/23,35,L5,10.7,0.114,N
28,Gryllodes sigillatus,108,F,13/12/23,35,L5,9.5,0.098,N
28,Gryllodes sigillatus,109,M,13/12/23,35,L5,11.9,0.15,N
28,Gryllodes sigillatus,110,F,13/12/23,35,L5,12.7,0.185,N
28,Gryllodes sigillatus,111,F,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,112,M,13/12/23,35,L5,7,0.032,N
28,Gryllodes sigillatus,113,M,13/12/23,35,L5,7,0.035,N
28,Gryllodes sigillatus,114,NA,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,115,M,13/12/23,35,L5,10.4,0.12,N
28,Gryllodes sigillatus,116,F,13/12/23,35,L5,9.5,0.095,N
28,Gryllodes sigillatus,117,M,13/12/23,35,L5,11.9,0.153,N
28,Gryllodes sigillatus,118,F,13/12/23,35,L5,12.7,0.185,N
28,Gryllodes sigillatus,119,F,13/12/23,35,L5,10.7,0.134,N
28,Gryllodes sigillatus,120,F,13/12/23,35,L5,12.7,0.189,N
28,Gryllodes sigillatus,121,F,13/12/23,35,L5,9,0.091,N
28,Gryllodes sigillatus,122,F,13/12/23,35,L5,8,0.057,N
28,Gryllodes sigillatus,123,M,13/12/23,35,L5,11.9,0.153,N
28,Gryllodes sigillatus,124,F,13/12/23,35,L5,8,0.054,N
28,Gryllodes sigillatus,125,F,13/12/23,35,L5,12.4,0.189,N
28,Gryllodes sigillatus,126,M,13/12/23,35,L5,10.4,0.12,N
28,Gryllodes sigillatus,127,M,13/12/23,35,L5,11.9,0.175,N
28,Gryllodes sigillatus,128,F,13/12/23,35,NA,NA,NA,Y
28,Gryllodes sigillatus,129,F,13/12/23,35,L5,9.5,0.084,N
28,Gryllodes sigillatus,130,M,13/12/23,35,L5,10.7,0.116,N
28,Gryllodes sigillatus,131,F,13/12/23,35,L5,9.5,0.083,N
28,Gryllodes sigillatus,132,M,13/12/23,35,L5,12.2,0.173,N
28,Gryllodes sigillatus,133,F,13/12/23,35,L5,9.5,0.097,N
28,Gryllodes sigillatus,134,M,13/12/23,35,L5,12.2,0.152,N
28,Gryllodes sigillatus,135,M,13/12/23,35,L5,12.2,0.153,N
